Q2TBE0-1,Q96MT8-3
Q7L273,Q8WWY6
Q2TBE0-1,Q9BWT7-1
Q53EZ4-1,Q9UBV8
A8K0Z3,Q6DKK2
P61978-2,Q6ZRY4-1
Q6NYC8-1,Q86X02
P21145-1,Q6UXG3-1
P61758,Q9UHV9
Q8WXF1-2,Q9Y250-1
P49447-1,Q9UJ14-1
P28799-1,P49901
O00501,O43561-2
P43246-1,Q92624
P0CG20,Q8NEU8-1
P03973,Q8IZU0-1
P53539-1,Q08117-2
Q5JXX7,Q6ZPD8
P17482,Q99750
P29972-1,Q96Q45-2
O95985-1,Q14296-1
O60896,Q7Z3S9-1
P45974-2,Q8WW34-2
P35555,Q96EQ0
P43356,Q96HA8-1
Q96BA8-1,Q96EC8-1
Q2TAC2-2,Q8TDR4
Q8IZP0-5,Q9Y586
O95995-1,Q96GS4
B0QYN7,O75382-1
Q6Q788,Q9BQE4
A0A087WVS8,Q70Z53-1
Q8TDT2,Q9H172-1
Q14142-1,Q8IYA8-1
Q5JST6-1,Q86XT4
P54315-1,Q15125
P55268,Q969E8
Q8N1Q1,Q8N4Y2-3
P11912-1,Q9BWH2
P60411-1,Q9NSD4-2
O43653,P19397
Q9BYR9,Q9NQL9
O15535-1,Q14192-1
P59991,Q16348-1
P30536-1,Q8IUN9-1
Q2M2E3,Q5J8X5-1
Q96IW7,Q9BZL3
A0A088AWP1,Q96HA8-1
Q14192-1,Q9BWG6-1
Q5BJF2,Q8TED1
P24592,Q12805-1
A5D8V6,C9J9W2
Q08117-2,Q9NX04-1
Q9GZT4,Q9H4P4-1
Q6L8H2,Q7Z3S9-1
Q53HC5,Q9H0I2-1
Q96BR9,Q96JB3-1
Q8IUC2,Q96K80
Q8TDT2,Q9NUH8-1
Q9BVG8-5,Q9Y2D8-1
P56851,Q96L08-1
Q9NZC7-5,Q9Y223-1
O14613,Q9Y5B8-1
P49721,Q3LI70
A4D1S5-1,P47224
Q9H492-1,Q9Y4P1-1
A4D161-1,P55854-1
O43559,O75716
P24844-2,Q99757
A6NEM1-1,Q63ZY3-1
P02652,P27105-1
P57105,Q96KR6
Q8N4V1-1,Q9BV81
P61024,Q9Y250-1
P60410,Q9BWT7-1
P26371,Q9H0I2-1
Q03014,Q8IUG1
Q13077-1,Q15555-1
Q8TD06,Q9NPL8
O75603,Q9BVN2-2
Q15915,Q99932-2
Q6L8G4,Q7Z417-1
P29033,Q5JX71
Q4G0X4,Q96E35
P30273,Q9BSR8
O75841,O95471-1
A0A1B0GWI1,Q96LB3-2
P14678-2,Q13643
Q96BA8-1,Q9Y5U4
Q07627,Q92608-1
O76014,Q969U6-1
Q8N9T8,Q9BRT6
Q15006,Q96GW1
Q9UBB9-1,Q9Y586
Q14119,Q9UGI0
O15400-1,Q9NYP7-1
D6W601,P32320
Q96B67,Q9H0M0-1
Q86VR2-1,Q9Y548-1
Q53HI1,Q5JX71
O14964-1,Q16633
Q8N5M4-1,Q9BYV2-1
Q96M91,Q9HBI0-1
Q86XT4,Q8TBB1-1
P48165,Q02747
Q9BZQ2-3,Q9Y2P0
Q63ZY3-1,Q6NX45
B1AHH4,E9PGW9
A0AVG3,P63167
P43353-1,Q9UJV3-2
Q92504,Q9BYQ4
P22735-1,Q8WVR3-1
O76081-6,Q6L8G9
O00560-1,Q8IZU0-1
Q14192-1,Q8ND83-2
Q92482-1,Q9Y282-1
Q7Z5P4-1,Q969S0-1
Q15560-1,Q86VR2-1
Q13555-5,Q13557-8
A0PK00,Q96HE8-2
O43482,Q9NYB9-2
Q7Z3S9-1,Q92824-2
Q8N8X9,Q9BRK4
P54852,Q9HCJ2
Q9HCS7,Q9ULR0-3
Q14D33,Q8NI38-1
O60636-1,Q96BA8-1
P27658,Q8TCV5-2
Q15311,Q9Y2J4-1
O95817,Q6DHY5
Q9BV23,Q9Y3D6
Q8N357,Q8TDT2
P0CB47,Q96D03
Q96GS4,Q9NYB9-2
Q08AG5,Q99750
P61421,Q9NQL9
P23352,P61601
Q6EMK4,Q8IUC1
O60548,Q3LI59
O43790,Q8IYE0-1
Q3LI70,Q6PEX3
Q96MP8-2,Q9GZT8-1
Q8N6Y0-1,Q9P2K3-2
O15226-1,Q9UL40-1
Q6PF05-1,Q96MY7-2
P14649,Q15506
P86479,Q9HBE1-4
Q04941-1,Q9Y320-1
P32242,Q8IUC3
Q8IY34,Q99750
O75031-1,Q9NWQ4-1
Q5VY43,Q7Z417-1
P07204,Q9BZV2
B8A4K4,P24278
P28062-2,Q9NZC7-5
P52803,Q8NFU1
Q92753-1,Q96SQ5-1
O75508,P26715-1
Q2WGJ6,Q7Z3S9-1
Q05086-2,Q96C32
Q15546,Q8TDT2
P25786-1,Q01850
Q05516-1,Q9NP79-1
P11215-1,Q4KMG9-1
P55040,P60410
Q5T753,Q9BYP8
A8MV65-2,Q15562-2
O95231,Q8IUB9
P62875,Q9NTX9
P26371,Q8TAU3-1
O75935-2,Q7Z3B4-1
O15393-1,Q9UHJ9-1
P05107,Q7Z3S9-1
P59990,Q3LI64
O14964-1,Q2KHM9-1
A0A1B0GWI1,P35900
P18075,Q8IUG1
P53365-1,Q9H0W8-1
O76011,Q96A09
Q8IYX3-2,Q8N6Y0-1
Q15560-1,Q8N137-1
O60645-3,Q96IK5
P40222,Q8NHQ8-2
P21549,Q8HWS3
P21145-1,Q8N6K0
Q8IUN9-1,Q96IW7
Q9H0H5,Q9Y228-1
B0QYN7,P61266-1
Q15041-1,Q9BT40-1
P63027,Q9Y282-1
Q3KP44-2,Q9NP86
O75031-1,Q7L7L0
Q13113,Q8N2M4
Q13515,Q9BXL8
Q5W5X9-3,Q8N6L0
O14787-2,Q13555-5
P54259,Q3LHN2
P53672,Q9H9P5-5
O95751,Q15973-3
Q14973,Q8WW34-2
P33240-1,Q86WV8
Q5BVD1-1,Q8N386
P04259,Q92764
Q06455-4,Q9GZV8
Q3LI76,Q9BYR6
Q96B26,Q9BVN2-2
Q08117-2,Q9BSW2-1
Q8N6F1-2,Q96CE8
P25800-1,Q8TF47-1
O75771-1,Q8ND90
Q8N138-1,Q9BRK0-1
P62487,Q96Q77-1
P10644-1,P31321
Q96JM7-2,Q9H8W4
Q8TBE3,Q8TBM7-1
Q86TG7-2,Q9BWD3
O75150,Q9Y2J4-1
Q7Z5P4-1,Q9NRX6
Q7Z3S9-1,Q9UK33
Q8NCN4,Q96ED9-2
Q7Z4V0-1,Q8WY64-1
P63208-1,Q9UK22
O75934,O95229-1
P25791-1,Q96N77-4
Q8N8B7-1,Q8N8K9-1
P78424-1,Q16543
P41219-1,Q96KQ4
P23508-1,Q8IYE0-1
P21754-3,Q13021
Q9BXN6,Q9Y6X0-2
O75031-1,Q8WZ74
Q8IZR5-2,Q99909-1
O15552,Q7Z769
Q6IN84-1,Q6UX27-3
P56524-2,Q9ULU8-2
H7C4R2,Q9H0I2-1
Q8IYA8-1,Q8IYI6
M0QXR4,Q9H0E2-1
Q8IV31,Q96IV6-1
Q15013-1,Q9BT40-1
Q96KR7-1,Q9BZL1
Q5JX71,Q9H2A7
P43628-1,Q9BU79
P25791-1,Q86Y26-1
A8MW99,Q9H2F3-1
P35249-1,Q9H4P4-1
A0PK00,Q9Y320-1
Q8TD31-1,Q9NPF5
Q5T619,Q8N205-2
P36508-1,Q96D03
Q13287,Q8N4P3-2
Q969F0,Q9BSR8
Q9BUN8-1,Q9Y320-1
Q13064,Q7L5A3-1
O43765,O60235
P26368-2,Q7RTU1
Q5T751,Q9NZF1
P78337,Q08117-2
J3KNL2,Q9UJV3-2
Q96B97-1,Q9H3P2-1
Q9BXY8-1,Q9Y6A5
O15529,P54849-1
Q969S6,Q9NPL8
O00522-1,P61086-1
Q5T3J3-1,Q8TC71-1
Q2TAC2-2,Q5T619
Q6ZNG0-1,Q86UR1-2
P0CG20,Q9BWT7-1
Q6UY14-1,Q92551-1
Q9NRD5-1,Q9UBU8-2
Q5W5X9-3,Q8ND90
A0A087X094,O75031-1
P52741-1,Q63HR2-5
Q96C12-2,Q99932-2
Q8WU58,Q9BYR8
O76003,P22301
P16389-2,P49069
O15131,Q7Z6J9-1
P14859-1,P86479
P78358-1,Q9H0L4
Q14318-1,Q5SR56-1
Q13113,Q9Y6G1
Q86UB2-1,Q8IXY8-1
P08727,P35908
Q13595-1,Q96A72
P25800-1,Q8IYX8-1
Q6PF05-1,Q9Y2B5-1
O60256-1,O60256-1
P40692-1,Q6PF18-1
Q5TA76,Q9BYS1
P40199,P40199
O95947-1,Q86WV8
P0DPK4,Q9GZV7
Q9H6J7-2,Q9NPA8-1
Q07002-2,Q86Y26-1
F8WBZ3,Q3ZAQ7-1
Q3KNW5,Q8TBE7
Q92997-1,Q9H7X3
Q8TED1,Q96LL9
P60328,Q15973-3
Q8IUC3,Q8WW24
Q6UXB4,Q7Z7G2
O95870-1,Q86VR2-1
P78383-2,Q14802-1
P08034,Q9Y5U9
A0A0J9YW04,P46934-3
P30519-1,Q8IWU4-2
Q8TAP6-1,Q969R5-1
P02545-1,Q96FA3
Q12797-6,Q96E16
O95967,Q8WVD3-1
P40855-1,Q7Z412-1
Q8NEY1-5,Q96CN9
P86478,Q02446
Q7Z5V6-2,Q86UW9-1
Q6ZSS7,Q8TED1
O43399-1,Q8WTS1
Q14802-1,Q5GH77
Q6ZU52-1,Q92569-1
Q7Z4N8-1,Q8IUC2
P54646,Q9Y478
O75177-3,Q06710-1
Q8N443-1,Q96GS4
P19012-1,P78386
Q3SXY8-1,Q96EC8-1
Q8N1B4-1,Q96AA8-1
P43360,Q86VH2-1
P10606,Q03989-5
O75934,Q15323
Q53HI1,Q9GZY8-5
Q5T5X7,Q9C005
P36406-1,Q8TAP4-1
Q15018,Q96GG9
P61978-2,V9GYD1
O95214-1,P60201-2
Q02930-4,Q9UGC6
Q92922,Q9H4Y5-1
P26371,P48645
O76081-6,Q6L8G4
Q8TDV0,Q9NQG1
Q96A09,Q9BSH3-1
J3KNL2,Q9NRD5-1
Q86XJ5,Q9NRD5-1
O43639,Q9BTD3
Q5M9Q1,Q9UJV9
Q5MJ09,Q6NZI2-1
Q9BU76-1,Q9UGI0
Q8IWU4-2,Q9P0T7
Q5JR59-3,V9GYD1
Q16560-2,Q2TAC2-2
Q8N6F8,Q9H0I2-1
O60548,Q3LI66
Q16849-3,Q8TDT2
O95751,Q8TAE8
Q9BRX9,Q9Y223-1
Q8TF47-1,Q9NU19
Q14D33,Q9UJW9
Q96MX3,Q9H4L5-1
Q13595-1,Q15287-1
Q99932-2,Q9P0T4
Q15561-2,Q9GZV8
O15209,Q9P0L0-1
O43310-2,Q9NUU7-1
Q12837-1,Q3LI67
P55081,Q9UBB9-1
P62166-1,P78358-1
P78362-1,Q5C9Z4
Q86UY5-1,Q8IUC2
Q8N271-1,Q8TDT2
O76011,Q8NEG0
Q9BT92,Q9BVN2-2
O15393-1,Q6PI25
O43561-2,Q96EQ0
Q2M3R5-1,Q96KR6
O14817,O95470
Q2NL68-1,Q8IYE0-1
Q3V5L5-5,Q96A09
O76013-2,Q6KB66-2
P20138-1,Q9NS64
P60410,Q9Y272-1
Q9BXK5-1,Q9BZW4-1
Q14140,Q9HBI0-1
P11912-1,Q96HP8
O15375-1,Q9UJY1
Q9C0D0-1,Q9NWQ9
Q7Z3S9-1,Q8NCG7-1
Q719H9,Q96SI1-2
O15160-1,Q96LM5
P40763-1,P51451
A0A0C4DG38,Q5H9J7
Q14525,Q9H596
O14503,P86481
Q9BVG3-1,Q9NQT4
Q8N302-1,Q9NVF7-1
B8A4K4,Q8NFT6-2
O43711,O95967
P49760-1,Q9BUV0-1
O43639,Q13153-1
P20618,Q9UIY3-1
Q8N8X9,Q9NWQ4-1
P52597,Q9H9P5-5
P11912-1,Q69YG0
Q5T749,Q9BYR7
P51784,Q9NUI1-1
Q6NUQ1,Q8N9B5-1
Q9C0B1-2,Q9Y2K6
O15371-1,Q6PF18-1
Q63ZY3-1,Q99633-1
P54219-3,Q9H2A7
Q8TF47-1,Q8WW24
Q3LI66,Q9P0J1-1
O75031-1,Q96EY5-1
P49639,Q9BYQ6
Q5MJ10,Q96N20
Q96HE8-2,Q9Y6G1
P50222,Q9H0C2
Q9BYR8,Q9C010-1
Q04864-2,Q9BYP7-1
Q16623-1,Q8WWP7
Q8HWS3,Q8NEC5
O43597,Q5T754
O75360,Q9Y5V3-1
Q8IUC2,Q9UBP5
Q5SR56-1,Q9NZ43-1
Q3KNW5,Q9NQQ7-1
P30273,Q5RI15-1
P60033,Q5VUM1
O15496,Q6PEX3
O00311-1,P55061-1
P15884-3,Q9H503-1
P52954,Q8N6L7
Q9BRT3,Q9H8Y8-1
A8MZ59,Q9NVV5-2
P55040,Q96EZ8-1
P09234,Q8IUC3
Q13077-1,Q9HAK2-1
O75031-1,Q8TBB0-1
Q5TA45-1,Q9ULV5-2
Q8N1B4-1,Q9H4P4-1
Q9H813-1,Q9Y342
Q7Z3Y8,Q9BQ89
Q14565-1,Q9GZT8-1
P29972-1,Q9NQX0-3
Q9BUZ4-1,Q9UBP5
B8A4K4,P49796-4
Q00526,Q14094-1
O00308-1,Q7L5A3-1
P27449,Q7Z769
P13349,P29972-1
P26367-1,Q71RC2-7
Q15014,Q9HCK0
Q8N5R6-4,Q92625-1
P15941-11,P41181
Q9BXL8,Q9P2K6
P86481,Q7Z3K3-1
O75140-2,Q9UI95
O43586-1,Q9BWG6-1
O95980,P0DPK4
Q8IUC2,Q8TDC0-1
P62952,Q8WWF3
A0A087WZ82,Q96KR6
O75031-1,Q14192-1
Q17RL8,Q9UJW3-1
J3KQ12,Q9BZL3
Q5C9Z4,Q8NEJ9-1
P78358-1,Q9NX04-1
O75208-1,Q8NHW4-1
Q14D33,Q5JR59-3
O15049,Q9NZD8-1
P60033,Q13520
Q9BUI4,Q9Y250-1
Q15041-1,Q9NR28-1
O75031-1,Q9H0I3-1
Q5QJE6,Q6NZI2-1
Q9H6H4-1,Q9UHI5-1
P79522-1,Q3LI67
O15405-1,Q9H596
Q9NUH8-1,Q9NW97
Q99750,Q9NV39
Q5JQP4,Q9UBN6
P51800-3,Q9UKT9-1
Q08043,Q6P1L6-1
Q13283-1,Q14694-1
P54646,Q5T686
Q8N6Y0-1,Q8TD31-1
P59910-1,Q9UGI0
Q8IYR0,Q9H2G9-1
O75459,P01375
Q5W5X9-3,Q96ED9-2
P50222,Q9HCB6
Q8IWZ5-1,Q9GZM5
Q86U28-1,Q96HA8-1
P78424-1,Q9NX04-1
Q08629,Q96BA8-1
P0DPK4,Q7Z3C6-3
Q13404-4,Q9UMX0-1
Q96IF1-1,Q99816-1
Q6ICL7-1,Q7Z5P4-1
Q8N7W2-2,Q8TAP4-1
O43169,Q6N075-1
H0YA46,O00560-1
P21964-1,P31937
E9PGW9,Q8TD31-1
P08779,Q7L775
Q5T619,Q9NQZ8
Q93034,Q9Y2V7-1
P50221-1,Q15642-2
P49901,Q58EX7-1
O60733-1,Q14140
P60410,Q9NQL9
Q3KNW5,Q7L5A8-1
G5EA50,Q99750
O95994,Q15560-1
Q0VD86-1,Q8N8Y2
P48165,Q9NWC5
P61978-2,Q9BTL3
P02652,Q8NEC5
P61981,Q5HYW2
Q6P9H4,Q92917
O00559-1,Q9P0L0-1
Q9HAQ2-1,Q9UKT9-1
P13682,Q9Y250-1
Q96FJ0-1,Q9BWJ5
Q15125,Q8IY26
A8K0Z3,Q9BZL1
P60411-1,Q6NX45
Q5JX71,Q9NS64
Q7L8S5,Q96FJ2
Q13501-1,Q14145
A0A087WTN8,Q9Y3C8
Q9UI14,Q9Y371-1
Q16538-2,Q9UHD9
Q8TAE8,Q96HA8-1
A8MUN0,Q5T751
Q96PF1,Q96PN8
P57105,Q96IK0
Q96D03,Q9BRT3
P50458,Q8TBB1-1
O95429-1,Q96MP8-2
Q9BT92,Q9HAZ2-2
Q5T5B0,Q9UGC6
Q8IVT2,Q8TAP6-1
A2RRC6,Q9BYR8
O15342,Q969L2
A1L168,Q9NYB9-2
Q13490-1,Q96CN9
Q6IA69-1,Q92734-1
B5ME97,O75409
A0A286YEY3,Q96MY7-2
O15529,Q16873
P43628-1,Q8N6F1-2
Q9BYQ3,Q9NWN3
O60883,Q8TAF8
O15499,O75344-1
Q15041-1,Q96C03-1
P78317-1,Q9UER7-1
Q15125,Q8N138-1
Q14119,Q8N0X2-4
A1L3X0,Q5QGT7
Q4LDR2,Q92838-1
Q8NFT6-2,Q96MH2
Q96CS2-1,Q9Y5K8
O43586-1,Q9GZV7
A6NNX1,Q5T7W0-2
P17568,Q8N4L8-1
Q8NHY3-1,Q92753-1
P50222,Q9BQ66
P09067,Q8NHQ1-1
P48730-1,Q96BR9
Q9H9B4,Q9Y320-1
Q13520,Q96IW7
P10074,Q96PQ6-1
Q08AM6-1,Q6ZSB9-1
O75956,Q96HT8
Q7L5A3-1,Q7Z3I7
Q9BQ89,Q9HAT0-1
P52655-1,Q02446
Q5W5X9-3,Q9H0D6-1
A2RU14,P57739
O76011,Q96IQ9-1
Q8N8B7-1,Q92997-1
Q8NBD8,Q96RD7-1
Q3V5L5-5,Q9Y223-1
P78369-1,Q9P0T7
Q96DC9-1,Q9BZR9
Q14656,Q8N5K1
O76011,Q969U6-1
Q13520,Q9Y5Y5-1
P49638,P60328
P17152,Q6IN84-1
O60806,Q14511-2
O43790,P08779
O95988,Q9P0L2-1
P28799-1,Q8N5R6-4
Q96D03,Q9NPJ8-3
A0A2H2FF08,Q6NT76-1
P24592,P61601
O60830-1,Q6NTF9-3
Q7Z4V0-1,Q9UBU8-2
Q03923-2,Q8TAU3-1
O15481,Q92997-1
Q68CJ9-1,Q969F0
P61758,Q86VK4-3
Q86T90-1,Q9BZW7-1
O75607,Q96BW1-1
Q3LI67,Q5T749
Q6L8G8,Q8IWZ5-1
Q4KMG9-1,Q8IWU4-2
P86478,Q6NXG1-1
Q9BVG8-5,Q9UHP6
P26678,Q92838-1
Q5JX71,Q8TAF8
Q3B820-1,Q86WT6-2
Q9NUH8-1,Q9NUU6
Q969T4,Q96FW1-1
P55771,Q3SY46
O00308-1,Q9BUJ2-1
G5E962,Q15007-1
P60709,Q08426-1
Q6PI77,Q9C086
Q96IQ9-1,Q9UDY6-2
Q8NI38-1,Q9UBB9-1
O15131,P20700
Q8N183,Q9NZD8-1
B0QYN7,O96006
Q5T7W7-1,Q7Z4V0-1
O43186,O95947-1
Q4VCS5-2,Q9NPJ6-1
Q15560-1,Q70EL1-9
O95236-2,P08034
Q13422-7,Q8TAU3-1
O95273-1,P10826-2
P55273,Q04637-9
O43741-1,P27918
Q9UFW8,Q9UFW8
Q7Z7G2,Q969S0-1
A0A0C4DG42,Q92734-1
A0A087WUI6,Q53TS8-1
O15160-1,P59991
Q52LG2,Q9H1K4
Q9P2A4-1,Q9UMX1-1
B0QYN7,Q86UE8-1
P49447-1,Q9UKR5
Q9HAB8-1,Q9HAB8-1
Q96RU7,Q9BXF9
Q5W5X9-3,X6R8K8
P36406-1,Q13671-1
B8A4K4,Q6L8G9
P84022-1,Q6NX45
P48165,Q9GZX9-1
P32242,Q2TBC4-1
Q9GZR5,Q9UHX3-1
P08253-1,Q04864-2
A0AVG3,Q5SR56-1
P36406-1,Q9UMX0-1
Q71SY5-1,Q9BVN2-2
O43687-2,Q49A92-2
P0C7X2-1,Q96Q77-1
P55040,Q9GZV8
Q5MJ09,Q96MF2-2
Q6UXB8-1,Q9H2L4
Q3LI70,Q8N5M1
O00154-4,O95429-1
P67870,Q9BSJ6-1
A0A075B739,P23508-1
Q5T686,Q9NX04-1
Q5VWX1,Q96EG3
Q2TAY7-1,Q4VC12-1
O95872,Q5W5X9-3
Q5H9J9,Q9Y680-2
Q13490-1,Q8TBB1-1
O00421-1,Q8WVX3-1
O14524-2,Q96IV6-1
O15131,Q92688-1
O43593-1,Q9BYR6
Q12933-1,Q96BZ8
F6RP06,Q9H2S6-1
B8A4K4,Q9NWQ4-1
O76015,Q8N3L3
Q99613-1,Q9H8W4
H0YKB7,O43586-1
Q96RU7,Q9ULX6
Q9BVN2-2,Q9ULX6
Q15742-1,Q15742-1
Q6ZP29-3,Q9NQQ7-1
B7WNQ9,Q9BYQ6
O95994,P62875
P32942,P56851
M0QXR4,Q8IVS8-1
Q15038-1,Q9NZC7-5
O14681-1,Q12982-1
J3KNL2,O00560-1
O60664-1,Q9BW92-1
C9J9W2,Q15645-1
Q5H9J7,Q8N7B6-2
O75396,Q5JX71
Q14696-1,Q8N6N7
Q99726,Q9NX40-1
Q8WZA1-1,Q9Y2B1
Q52LG2,Q86SG6
P40222,Q6NUQ1
Q9H8Y8-1,Q9UHC6-1
P50402,Q9NU63-3
Q8IXM6-1,Q99437-1
P54619-1,P60370
Q00994-1,Q99598
Q14964,Q9H8Y8-1
E5RGB3,P86479
Q12815-1,Q9UPY8-1
Q13077-1,Q8IYX3-2
P0DPK4,Q6L8H2
G3V5E1,P86480
P07237,Q63HM9
O15296-1,P78358-1
Q3LI66,Q6RVD6-1
P0DI82,Q96N21-1
Q02535,Q9H3K6
O43186,O95376
P60410,Q9BYQ0
Q16348-1,Q6PEX3
Q04637-9,Q15323
P48059-1,Q13418-1
O75360,Q6P1W5-2
Q2TAL6,Q6ZNH5
O60336-1,Q9BYQ3
Q8IUH3-3,Q96HA8-1
A0A1B0GTW0,O95858
A0PK00,Q9NZD1-1
P01350,Q5JX71
Q3LI72,Q7Z429
O15400-1,Q6IN84-1
Q12951-2,Q8IUB9
Q9H400-1,Q9Y2E5-1
Q9H0L4,Q9UHD9
Q6L8H2,Q9BTY2-1
Q9NP86,Q9ULU8-2
P62955,Q9HBV2
Q6ZUT1-3,Q96PQ6-1
O43609,P0DPK4
Q6UX34,Q96MV8-1
A6NDP7,P21964-1
P49910,Q9BWT7-1
Q8TB61-1,Q96K19-5
O43309,P63244
A6NEM1-1,Q8N715
Q96D98,Q9UI47-1
O95406,P35372-1
Q9BYQ4,Q9H7X3
P17661,Q08426-1
P53672,Q15645-1
O76082-1,Q5JR59-3
Q86UP2-3,Q8TBG9-1
Q8TD31-1,Q9Y2V7-1
O76013-2,Q96IQ9-1
O14990,P36873-1
P11215-1,Q8N9I0
O00746-1,P55273
P62191-1,Q16401-1
G5EA54,Q96MY7-2
P78424-1,Q9UIW0
A0A0C4DFZ2,Q9BQY4
P54725-1,Q86XT4
P54619-1,Q9BYQ0
A0A1B0GTW0,Q6UXB8-1
O95377,Q9NVC3-1
Q9BQY4,Q9Y5V3-1
P50221-1,Q9BT43
B3EWG5,P80188-1
Q8TAU3-1,Q92753-1
O95436-2,Q8WW34-2
Q8NCR6-1,Q9NX04-1
P53618,P56945-1
Q8WW24,Q9GZV8
Q8IUH3-3,Q8IUH3-3
Q96ED9-2,Q96M69
O60242-1,O60883
Q8N6F8,Q96HB5-1
Q6P1K1-1,Q9NUH8-1
Q8IWZ5-1,Q8TBB1-1
Q3LI67,Q5TCM9
O94829,P25786-1
P08294,Q96EQ0
P49639,Q9BYR2
P27658,P32242
Q13520,Q9GZY8-5
O43610,P50222
Q13554-3,Q16543
M0QXR4,Q08AM6-1
P78337,Q92997-1
A6NEM1-1,O15160-1
O15156-1,Q15642-2
Q7Z6R9,Q9ULX6
P02812,Q96C03-1
P56545-3,P57682-1
O43741-1,Q96E35
O14519-1,Q9H257-2
Q07627,Q5T5B0
O15165-2,O43765
Q15560-1,Q8NCY6
P13236,Q8N661
Q9NXC2-1,Q9ULV5-2
Q15642-2,Q92558
Q9NXR5-2,Q9UBV8
Q9GZY8-5,Q9H0Q3-1
Q13114-1,Q86UB2-1
Q3LHN2,Q9H2X0-1
O95208-2,Q96CS7-1
B2RXF5,Q9NP86
O14964-1,Q08117-2
A2RU14,O95279
P38484,Q07325
Q8TAP6-1,Q9NUG6
Q07326-1,Q8N3G9-1
P54257-1,Q9BWG6-1
Q02930-4,Q99732-1
Q7RTU3,Q9ULU8-2
Q8TAF8,Q9NQQ7-1
Q15560-1,Q9BYV9
Q96L08-1,Q9BQJ4
Q96BA8-1,Q9NUM3-1
Q8WWM9,Q96KN4-1
P01350,Q8TDT2
Q59EK9-3,Q9H6L4-1
Q02446,Q96Q77-1
Q13520,Q14210
Q16563-1,Q96Q77-1
O43741-1,Q9UNE2-1
P13667,P80188-1
O43610,O76011
Q8N8X9,Q9NZD8-1
Q6ZRY4-1,Q9HBE1-4
P38919,Q04864-2
P0DN76,Q16560-2
E5RGB3,O75865-2
P07204,Q8TED1
Q92520,Q9Y320-1
Q6ZVT0-3,Q8N6Y0-1
Q09470,Q8TDT2
P86480,P86480
Q86UW9-1,Q9P2M1-1
O95231,Q6UXX5
Q9HCJ2,Q9UPQ8
A0A0B4J2F2,Q9BRT9-1
P11802-1,Q9UJC3-1
Q15287-1,Q8IYF1
Q15369-1,Q5VZV1
Q96MH2,Q9BUY5
A0AVG3,P49447-1
Q5TA77,Q6L8G8
Q9NYB9-2,Q9NYB9-2
Q08117-2,Q93062-3
P14373-1,Q9NR81-1
Q5JX71,Q8NHY0-1
Q5JX71,Q6UX06
Q3KNW5,Q99519
Q96BM9,Q9NZD8-1
Q4KMG9-1,Q8N609
O75603,Q96LI6-1
B8A4K4,Q5TCM9
P38484,Q5BJF2
P00519-2,Q15323
Q01850,Q8IYE0-1
Q7Z4V0-1,Q8TF50
O76003,Q9BYR2
Q5JST6-1,Q63ZY3-1
P05090,Q8N7X8
P43360,Q96EN9-1
H0YKB7,O43790
P02008,P68871
Q8TAB5,Q9BV36-1
O43765,P45877
P49447-1,Q8NFU1
Q08117-2,Q9BRK4
Q03154-1,Q9NZC7-5
O43653,Q8WW34-2
P41143,Q4LDR2
P04259,Q9UBB9-1
Q13207,Q9NZN8-1
P41208,Q8NA72-3
O15400-1,Q8N5M9
Q01850,Q96GM5-1
P13805-3,Q9H2G4
A5D8V6,Q53EZ4-1
O14735-1,Q8TBB1-1
Q9GZV8,Q9NWQ4-1
O43765,Q8N114-3
Q5J8X5-1,Q8N350-4
P43365,Q6PH81-1
Q2TAL6,Q8NE01-1
Q9BW85,Q9C019-1
P14373-1,P61968
Q6ZTQ4-1,Q969S2-1
F8WD03,Q9UBV8
A8K0Z3,O15160-1
E9PSE9,Q9BVG8-5
O95393,Q96HJ5-1
Q8IZU0-1,Q9HD26-2
Q8TAF8,Q9UJ14-1
O94972-1,Q13895
O95835-2,Q92882
Q5SR56-1,Q9H1M4
A0A087WSW0,Q3LI64
Q9BRR9-2,Q9NYA3
P08631-2,Q13064
G5E962,Q8WZ74
Q16623-1,Q16853-1
O60341-1,P19012-1
P40426-5,Q9BT40-1
Q96MH2,Q96MH2
Q02446,Q02446
P31273,Q9UKT9-1
Q96GS4,Q96GS4
Q9UBY9-1,Q9UJY1
O15552,O95393
Q13520,Q9NX47
Q92625-1,Q92753-1
P15622-3,Q9Y250-1
Q8N2M4,Q8TDQ0-1
P51800-3,Q6A163
P49903-1,Q8N554-2
Q96DC7-1,Q9UMX0-1
Q5T481,Q96HA8-1
Q3LI66,Q8N7U7-1
A5D8V6,O60504-1
Q01850,Q15561-2
Q3B820-1,Q86Y26-1
O76014,Q9BQ89
J3KNI5,Q9NRD5-1
Q13554-3,Q8N0Z6
A6NE82,J3KNI5
P50222,Q15560-1
Q6P2D0-1,Q9NYL2-2
P56524-2,Q9H0C1
Q13021,Q8TBE3
P49639,Q9BYR9
A0A0C4DGV4,O15273
Q96L08-1,Q9BVK8-1
P57086,Q9NWS9-2
O14863,Q96DZ9-2
Q86UW9-1,Q9HD40-1
Q2TAC2-2,Q9P286
Q96GE4-1,Q9BWT7-1
Q5SR56-1,Q9NZ01-1
Q8IYB8,Q8N7X4
O43679-1,Q99598
O76011,Q6PEX3
O43609,Q5TA81
P48051,Q9BT09-1
P08949-2,Q13490-1
O43711,P40199
